Constructing delaunay graphs for 5 samples...
Training on cuda:0...

  0%|          | 0/400 [00:00<?, ?it/s]
Loss: -167.626 step time=1232.698s:   0%|          | 0/400 [20:32<?, ?it/s]
Loss: -167.626 step time=1232.698s:   0%|          | 0/400 [20:32<?, ?it/s]
Loss: -352.369 step time=1.077s:  10%|█         | 41/400 [21:15<06:26,  1.08s/it]
Loss: -353.190 step time=1.076s:  10%|█         | 41/400 [21:16<06:26,  1.08s/it]
Loss: -353.190 step time=1.076s:  10%|█         | 41/400 [21:16<06:26,  1.08s/it]
Loss: -353.190 step time=1.076s:  10%|█         | 42/400 [21:16<06:25,  1.08s/it]
Loss: -349.982 step time=1.076s:  10%|█         | 42/400 [21:17<06:25,  1.08s/it]
Loss: -349.982 step time=1.076s:  10%|█         | 42/400 [21:17<06:25,  1.08s/it]
Loss: -349.982 step time=1.076s:  11%|█         | 43/400 [21:17<06:24,  1.08s/it]
Loss: -356.475 step time=1.076s:  11%|█         | 43/400 [21:18<06:24,  1.08s/it]
Loss: -356.475 step time=1.076s:  11%|█         | 43/400 [21:18<06:24,  1.08s/it]
Loss: -356.475 step time=1.076s:  11%|█         | 44/400 [21:18<06:23,  1.08s/it]
Loss: -355.374 step time=1.078s:  11%|█         | 44/400 [21:20<06:23,  1.08s/it]
Loss: -355.374 step time=1.078s:  11%|█         | 44/400 [21:20<06:23,  1.08s/it]
Loss: -355.374 step time=1.078s:  11%|█▏        | 45/400 [21:20<06:22,  1.08s/it]
Loss: -357.928 step time=1.076s:  11%|█▏        | 45/400 [21:21<06:22,  1.08s/it]
Loss: -357.928 step time=1.076s:  11%|█▏        | 45/400 [21:21<06:22,  1.08s/it]
Loss: -357.928 step time=1.076s:  12%|█▏        | 46/400 [21:21<06:21,  1.08s/it]
Loss: -357.623 step time=1.076s:  12%|█▏        | 46/400 [21:22<06:21,  1.08s/it]
Loss: -357.623 step time=1.076s:  12%|█▏        | 46/400 [21:22<06:21,  1.08s/it]
Loss: -357.623 step time=1.076s:  12%|█▏        | 47/400 [21:22<06:19,  1.08s/it]
Loss: -357.556 step time=1.077s:  12%|█▏        | 47/400 [21:23<06:19,  1.08s/it]
Loss: -357.556 step time=1.077s:  12%|█▏        | 47/400 [21:23<06:19,  1.08s/it]
Loss: -357.556 step time=1.077s:  12%|█▏        | 48/400 [21:23<06:18,  1.08s/it]
Loss: -358.507 step time=1.077s:  12%|█▏        | 48/400 [21:24<06:18,  1.08s/it]
Loss: -358.507 step time=1.077s:  12%|█▏        | 48/400 [21:24<06:18,  1.08s/it]
Loss: -358.507 step time=1.077s:  12%|█▏        | 49/400 [21:24<06:17,  1.08s/it]
Loss: -356.047 step time=1.076s:  12%|█▏        | 49/400 [21:25<06:17,  1.08s/it]
Loss: -356.047 step time=1.076s:  12%|█▏        | 49/400 [21:25<06:17,  1.08s/it]
Loss: -356.047 step time=1.076s:  12%|█▎        | 50/400 [21:25<06:16,  1.08s/it]
Loss: -351.183 step time=1.077s:  12%|█▎        | 50/400 [21:26<06:16,  1.08s/it]
Loss: -351.183 step time=1.077s:  12%|█▎        | 50/400 [21:26<06:16,  1.08s/it]
Loss: -351.183 step time=1.077s:  13%|█▎        | 51/400 [21:26<06:15,  1.08s/it]
Loss: -359.267 step time=1.077s:  13%|█▎        | 51/400 [21:27<06:15,  1.08s/it]
Loss: -359.267 step time=1.077s:  13%|█▎        | 51/400 [21:27<06:15,  1.08s/it]
Loss: -359.267 step time=1.077s:  13%|█▎        | 52/400 [21:27<06:14,  1.08s/it]
Loss: -358.865 step time=1.076s:  13%|█▎        | 52/400 [21:28<06:14,  1.08s/it]
Loss: -358.865 step time=1.076s:  13%|█▎        | 52/400 [21:28<06:14,  1.08s/it]
Loss: -358.865 step time=1.076s:  13%|█▎        | 53/400 [21:28<06:13,  1.08s/it]
Loss: -359.229 step time=1.075s:  13%|█▎        | 53/400 [21:29<06:13,  1.08s/it]
Loss: -359.229 step time=1.075s:  13%|█▎        | 53/400 [21:29<06:13,  1.08s/it]
Loss: -359.229 step time=1.075s:  14%|█▎        | 54/400 [21:29<06:12,  1.08s/it]
Loss: -356.965 step time=1.077s:  14%|█▎        | 54/400 [21:30<06:12,  1.08s/it]
Loss: -356.965 step time=1.077s:  14%|█▎        | 54/400 [21:30<06:12,  1.08s/it]
Loss: -356.965 step time=1.077s:  14%|█▍        | 55/400 [21:30<06:11,  1.08s/it]
Loss: -358.525 step time=1.076s:  14%|█▍        | 55/400 [21:31<06:11,  1.08s/it]
Loss: -358.525 step time=1.076s:  14%|█▍        | 55/400 [21:31<06:11,  1.08s/it]
Loss: -358.525 step time=1.076s:  14%|█▍        | 56/400 [21:31<06:10,  1.08s/it]
Loss: -360.136 step time=1.076s:  14%|█▍        | 56/400 [21:32<06:10,  1.08s/it]
Loss: -360.136 step time=1.076s:  14%|█▍        | 56/400 [21:32<06:10,  1.08s/it]
Loss: -360.136 step time=1.076s:  14%|█▍        | 57/400 [21:32<06:09,  1.08s/it]
Loss: -359.461 step time=1.075s:  14%|█▍        | 57/400 [21:34<06:09,  1.08s/it]
Loss: -359.461 step time=1.075s:  14%|█▍        | 57/400 [21:34<06:09,  1.08s/it]
Loss: -359.461 step time=1.075s:  14%|█▍        | 58/400 [21:34<06:07,  1.08s/it]
Loss: -358.667 step time=1.076s:  14%|█▍        | 58/400 [21:35<06:07,  1.08s/it]
Loss: -358.667 step time=1.076s:  14%|█▍        | 58/400 [21:35<06:07,  1.08s/it]
Loss: -358.667 step time=1.076s:  15%|█▍        | 59/400 [21:35<06:06,  1.08s/it]
Loss: -361.535 step time=1.078s:  15%|█▍        | 59/400 [21:36<06:06,  1.08s/it]
Loss: -361.535 step time=1.078s:  15%|█▍        | 59/400 [21:36<06:06,  1.08s/it]
Loss: -361.535 step time=1.078s:  15%|█▌        | 60/400 [21:36<06:06,  1.08s/it]
Loss: -361.524 step time=1.076s:  15%|█▌        | 60/400 [21:37<06:06,  1.08s/it]
Loss: -361.524 step time=1.076s:  15%|█▌        | 60/400 [21:37<06:06,  1.08s/it]
Loss: -361.524 step time=1.076s:  15%|█▌        | 61/400 [21:37<06:04,  1.08s/it]
Loss: -358.880 step time=1.076s:  15%|█▌        | 61/400 [21:38<06:04,  1.08s/it]
Loss: -358.880 step time=1.076s:  15%|█▌        | 61/400 [21:38<06:04,  1.08s/it]
Loss: -358.880 step time=1.076s:  16%|█▌        | 62/400 [21:38<06:03,  1.08s/it]
Loss: -358.536 step time=1.076s:  16%|█▌        | 62/400 [21:39<06:03,  1.08s/it]
Loss: -358.536 step time=1.076s:  16%|█▌        | 62/400 [21:39<06:03,  1.08s/it]
Loss: -358.536 step time=1.076s:  16%|█▌        | 63/400 [21:39<06:02,  1.08s/it]
Loss: -363.185 step time=1.076s:  16%|█▌        | 63/400 [21:40<06:02,  1.08s/it]
Loss: -363.185 step time=1.076s:  16%|█▌        | 63/400 [21:40<06:02,  1.08s/it]
Loss: -363.185 step time=1.076s:  16%|█▌        | 64/400 [21:40<06:01,  1.08s/it]
Loss: -362.975 step time=1.076s:  16%|█▌        | 64/400 [21:41<06:01,  1.08s/it]
Loss: -362.975 step time=1.076s:  16%|█▌        | 64/400 [21:41<06:01,  1.08s/it]
Loss: -362.975 step time=1.076s:  16%|█▋        | 65/400 [21:41<06:00,  1.08s/it]
Loss: -361.619 step time=1.076s:  16%|█▋        | 65/400 [21:42<06:00,  1.08s/it]
Loss: -361.619 step time=1.076s:  16%|█▋        | 65/400 [21:42<06:00,  1.08s/it]
Loss: -361.619 step time=1.076s:  16%|█▋        | 66/400 [21:42<05:59,  1.08s/it]
Loss: -361.871 step time=1.077s:  16%|█▋        | 66/400 [21:43<05:59,  1.08s/it]
Loss: -361.871 step time=1.077s:  16%|█▋        | 66/400 [21:43<05:59,  1.08s/it]
Loss: -361.871 step time=1.077s:  17%|█▋        | 67/400 [21:43<05:58,  1.08s/it]
Loss: -361.055 step time=1.076s:  17%|█▋        | 67/400 [21:44<05:58,  1.08s/it]
Loss: -361.055 step time=1.076s:  17%|█▋        | 67/400 [21:44<05:58,  1.08s/it]
Loss: -361.055 step time=1.076s:  17%|█▋        | 68/400 [21:44<05:57,  1.08s/it]
Loss: -362.113 step time=1.079s:  17%|█▋        | 68/400 [21:45<05:57,  1.08s/it]
Loss: -362.113 step time=1.079s:  17%|█▋        | 68/400 [21:45<05:57,  1.08s/it]
Loss: -362.113 step time=1.079s:  17%|█▋        | 69/400 [21:45<05:56,  1.08s/it]
Loss: -359.345 step time=1.076s:  17%|█▋        | 69/400 [21:46<05:56,  1.08s/it]
Loss: -359.345 step time=1.076s:  17%|█▋        | 69/400 [21:46<05:56,  1.08s/it]
Loss: -359.345 step time=1.076s:  18%|█▊        | 70/400 [21:46<05:55,  1.08s/it]
Loss: -359.614 step time=1.078s:  18%|█▊        | 70/400 [21:48<05:55,  1.08s/it]
Loss: -359.614 step time=1.078s:  18%|█▊        | 70/400 [21:48<05:55,  1.08s/it]
Loss: -359.614 step time=1.078s:  18%|█▊        | 71/400 [21:48<05:54,  1.08s/it]
Loss: -361.737 step time=1.077s:  18%|█▊        | 71/400 [21:49<05:54,  1.08s/it]
Loss: -361.737 step time=1.077s:  18%|█▊        | 71/400 [21:49<05:54,  1.08s/it]
Loss: -361.737 step time=1.077s:  18%|█▊        | 72/400 [21:49<05:53,  1.08s/it]
Loss: -363.761 step time=1.078s:  18%|█▊        | 72/400 [21:50<05:53,  1.08s/it]
Loss: -363.761 step time=1.078s:  18%|█▊        | 72/400 [21:50<05:53,  1.08s/it]
Loss: -363.761 step time=1.078s:  18%|█▊        | 73/400 [21:50<05:52,  1.08s/it]
Loss: -357.580 step time=1.079s:  18%|█▊        | 73/400 [21:51<05:52,  1.08s/it]
Loss: -357.580 step time=1.079s:  18%|█▊        | 73/400 [21:51<05:52,  1.08s/it]
Loss: -357.580 step time=1.079s:  18%|█▊        | 74/400 [21:51<05:51,  1.08s/it]
Loss: -364.268 step time=1.079s:  18%|█▊        | 74/400 [21:52<05:51,  1.08s/it]
Loss: -364.268 step time=1.079s:  18%|█▊        | 74/400 [21:52<05:51,  1.08s/it]
Loss: -364.268 step time=1.079s:  19%|█▉        | 75/400 [21:52<05:50,  1.08s/it]
Loss: -362.037 step time=1.082s:  19%|█▉        | 75/400 [21:53<05:50,  1.08s/it]
Loss: -362.037 step time=1.082s:  19%|█▉        | 75/400 [21:53<05:50,  1.08s/it]
Loss: -362.037 step time=1.082s:  19%|█▉        | 76/400 [21:53<05:49,  1.08s/it]
Loss: -363.883 step time=1.082s:  19%|█▉        | 76/400 [21:54<05:49,  1.08s/it]
Loss: -363.883 step time=1.082s:  19%|█▉        | 76/400 [21:54<05:49,  1.08s/it]
Loss: -363.883 step time=1.082s:  19%|█▉        | 77/400 [21:54<05:48,  1.08s/it]
Loss: -363.348 step time=1.081s:  19%|█▉        | 77/400 [21:55<05:48,  1.08s/it]
Loss: -363.348 step time=1.081s:  19%|█▉        | 77/400 [21:55<05:48,  1.08s/it]
Loss: -363.348 step time=1.081s:  20%|█▉        | 78/400 [21:55<05:47,  1.08s/it]
Loss: -362.218 step time=1.082s:  20%|█▉        | 78/400 [21:56<05:47,  1.08s/it]
Loss: -362.218 step time=1.082s:  20%|█▉        | 78/400 [21:56<05:47,  1.08s/it]
Loss: -362.218 step time=1.082s:  20%|█▉        | 79/400 [21:56<05:46,  1.08s/it]
Loss: -364.729 step time=1.083s:  20%|█▉        | 79/400 [21:57<05:46,  1.08s/it]
Loss: -364.729 step time=1.083s:  20%|█▉        | 79/400 [21:57<05:46,  1.08s/it]
Loss: -364.729 step time=1.083s:  20%|██        | 80/400 [21:57<05:46,  1.08s/it]
Loss: -360.164 step time=1.083s:  20%|██        | 80/400 [21:58<05:46,  1.08s/it]
Loss: -360.164 step time=1.083s:  20%|██        | 80/400 [21:58<05:46,  1.08s/it]
Loss: -360.164 step time=1.083s:  20%|██        | 81/400 [21:58<05:45,  1.08s/it]
Loss: -361.250 step time=1.081s:  20%|██        | 81/400 [21:59<05:45,  1.08s/it]
Loss: -361.250 step time=1.081s:  20%|██        | 81/400 [21:59<05:45,  1.08s/it]
Loss: -361.250 step time=1.081s:  20%|██        | 82/400 [21:59<05:43,  1.08s/it]
Loss: -358.597 step time=1.084s:  20%|██        | 82/400 [22:01<05:43,  1.08s/it]
Loss: -358.597 step time=1.084s:  20%|██        | 82/400 [22:01<05:43,  1.08s/it]
Loss: -358.597 step time=1.084s:  21%|██        | 83/400 [22:01<05:43,  1.08s/it]
Loss: -363.667 step time=1.087s:  21%|██        | 83/400 [22:02<05:43,  1.08s/it]
Loss: -363.667 step time=1.087s:  21%|██        | 83/400 [22:02<05:43,  1.08s/it]
Loss: -363.667 step time=1.087s:  21%|██        | 84/400 [22:02<05:42,  1.08s/it]
Loss: -363.349 step time=1.085s:  21%|██        | 84/400 [22:03<05:42,  1.08s/it]
Loss: -363.349 step time=1.085s:  21%|██        | 84/400 [22:03<05:42,  1.08s/it]
Loss: -363.349 step time=1.085s:  21%|██▏       | 85/400 [22:03<05:41,  1.08s/it]
Loss: -365.108 step time=1.088s:  21%|██▏       | 85/400 [22:04<05:41,  1.08s/it]
Loss: -365.108 step time=1.088s:  21%|██▏       | 85/400 [22:04<05:41,  1.08s/it]
Loss: -365.108 step time=1.088s:  22%|██▏       | 86/400 [22:04<05:40,  1.09s/it]
Loss: -363.532 step time=1.089s:  22%|██▏       | 86/400 [22:05<05:40,  1.09s/it]
Loss: -363.532 step time=1.089s:  22%|██▏       | 86/400 [22:05<05:40,  1.09s/it]
Loss: -363.532 step time=1.089s:  22%|██▏       | 87/400 [22:05<05:39,  1.09s/it]
Loss: -366.233 step time=1.086s:  22%|██▏       | 87/400 [22:06<05:39,  1.09s/it]
Loss: -366.233 step time=1.086s:  22%|██▏       | 87/400 [22:06<05:39,  1.09s/it]
Loss: -366.233 step time=1.086s:  22%|██▏       | 88/400 [22:06<05:38,  1.09s/it]
Loss: -363.260 step time=1.085s:  22%|██▏       | 88/400 [22:07<05:38,  1.09s/it]
Loss: -363.260 step time=1.085s:  22%|██▏       | 88/400 [22:07<05:38,  1.09s/it]
Loss: -363.260 step time=1.085s:  22%|██▏       | 89/400 [22:07<05:37,  1.09s/it]
Loss: -364.338 step time=1.090s:  22%|██▏       | 89/400 [22:08<05:37,  1.09s/it]
Loss: -364.338 step time=1.090s:  22%|██▏       | 89/400 [22:08<05:37,  1.09s/it]
Loss: -364.338 step time=1.090s:  22%|██▎       | 90/400 [22:08<05:36,  1.09s/it]
Loss: -362.434 step time=1.088s:  22%|██▎       | 90/400 [22:09<05:36,  1.09s/it]
Loss: -362.434 step time=1.088s:  22%|██▎       | 90/400 [22:09<05:36,  1.09s/it]
Loss: -362.434 step time=1.088s:  23%|██▎       | 91/400 [22:09<05:36,  1.09s/it]
Loss: -364.325 step time=1.091s:  23%|██▎       | 91/400 [22:10<05:36,  1.09s/it]
Loss: -364.325 step time=1.091s:  23%|██▎       | 91/400 [22:10<05:36,  1.09s/it]
Loss: -364.325 step time=1.091s:  23%|██▎       | 92/400 [22:10<05:35,  1.09s/it]
Loss: -364.984 step time=1.088s:  23%|██▎       | 92/400 [22:11<05:35,  1.09s/it]
Loss: -364.984 step time=1.088s:  23%|██▎       | 92/400 [22:11<05:35,  1.09s/it]
Loss: -364.984 step time=1.088s:  23%|██▎       | 93/400 [22:11<05:34,  1.09s/it]
Loss: -366.334 step time=1.092s:  23%|██▎       | 93/400 [22:13<05:34,  1.09s/it]
Loss: -366.334 step time=1.092s:  23%|██▎       | 93/400 [22:13<05:34,  1.09s/it]
Loss: -366.334 step time=1.092s:  24%|██▎       | 94/400 [22:13<05:33,  1.09s/it]
Loss: -367.578 step time=1.091s:  24%|██▎       | 94/400 [22:14<05:33,  1.09s/it]
Loss: -367.578 step time=1.091s:  24%|██▎       | 94/400 [22:14<05:33,  1.09s/it]
Loss: -367.578 step time=1.091s:  24%|██▍       | 95/400 [22:14<05:32,  1.09s/it]
Loss: -365.063 step time=1.092s:  24%|██▍       | 95/400 [22:15<05:32,  1.09s/it]
Loss: -365.063 step time=1.092s:  24%|██▍       | 95/400 [22:15<05:32,  1.09s/it]
