,0.0_Slope,0.0_Intercept,0.0_R2,1.0_Slope,1.0_Intercept,1.0_R2,3.0_Slope,3.0_Intercept,3.0_R2,4.0_Slope,4.0_Intercept,4.0_R2,5.0_Slope,5.0_Intercept,5.0_R2,6.0_Slope,6.0_Intercept,6.0_R2,7.0_Slope,7.0_Intercept,7.0_R2,8.0_Slope,8.0_Intercept,8.0_R2,11.0_Slope,11.0_Intercept,11.0_R2,12.0_Slope,12.0_Intercept,12.0_R2,14.0_Slope,14.0_Intercept,14.0_R2,15.0_Slope,15.0_Intercept,15.0_R2,16.0_Slope,16.0_Intercept,16.0_R2,18.0_Slope,18.0_Intercept,18.0_R2,19.0_Slope,19.0_Intercept,19.0_R2
135.0307,0.025832033103508775,2.256230787573669,0.907226418145826,0.026172430796743678,2.1738718410211657,0.9710354293661283,0.026401500512165707,2.1153961261000207,0.9936905790562041,0.023328100371926692,2.2643758125692615,0.9818606563762754,0.03529383279199559,1.8195532437063844,0.33817799252563996,0.03136736889378336,2.119032995435746,0.9059422319637785,0.027655531384957563,2.070038927926626,0.9950107000571639,0.023780999837841186,2.1669153496300395,0.9163390174857362,0.024356218510180962,2.232095395744463,0.9606171008480296,0.02615489811593267,2.13593679784393,0.947240709990607,0.024068670286080302,2.3426539388891974,0.9274501147413144,0.026968159719724175,2.100871948214747,0.9779547637137458,0.027460495364673234,2.1475019973475287,0.8394414115356692,0.026158875908357544,2.02811116055608,0.9983296902445605,0.029160070049477852,1.996856490439539,0.9787261906056155
135.0921,0.018065216243254596,6.176212122426765,0.8656121185553525,0.021967413962250132,6.570803190380898,0.7997833795120578,0.01812278389631585,6.527026669574833,0.7972748041024527,0.010554294789268863,6.769413278274205,0.44241547704089645,0.08174908694556826,3.6636696342904767,0.5360602459584772,0.03345363672369931,6.324089063505245,0.88733741824281,0.025340560545551893,6.114737585803782,0.8667384419632616,0.023016939884213692,6.104456871565605,0.820174572784758,0.020081493640376473,6.272829733213399,0.9276043599696533,0.022141234840859822,6.468829666677596,0.8885512692778154,0.017249340627408905,6.114287172925709,0.9248138317471469,0.021104948705652483,5.625955792135207,0.7132935220849692,0.0246252420065798,6.729068911972968,0.701551995817089,0.025857179485103632,6.3641388258333835,0.8458861130368528,0.03286348283647101,5.151193894348159,0.8291292015384711
136.8625,0.028485823361042,2.118129317018568,0.9614261271667088,0.02830740306418619,1.9040145122180283,0.939464070521152,0.03093831567540248,1.8488374707918425,0.9445409387664626,0.02813232915582653,2.1471934433594138,0.9660640863859814,0.02359062657296719,2.136752857254616,0.28699166140148136,0.026719300062831065,1.8381651212824597,0.7758060384416104,0.02905178990569971,1.9363864030098692,0.9450544620122968,0.028504623387496084,1.968074697004818,0.9500464263181448,0.027477940787192227,2.0646843521705494,0.967295580955079,0.027900222592414977,1.9414447179816756,0.8908057702385809,0.025377875900196075,2.153311083040504,0.9302132218767785,0.025202144948983353,2.1688977297665644,0.9358142922445533,0.026814588207715113,1.8011813456797219,0.8207737755585416,0.030929883850210345,1.7779435925512328,0.951232973799224,0.0311629450863891,1.8688613842850814,0.9621942151874039
136.9639,0.00855077736028452,1.2162537972024783,0.9587563061292353,0.00601931259738952,1.2719902111704608,0.7769531282558337,0.008737078803795786,1.2482626215332404,0.8760380491421655,0.00929623050710542,1.1691537259348517,0.7181670461119349,-0.018846641886078135,2.175501694562165,0.28493127525908,0.008230998658496986,1.256302552227857,0.8527247080296437,0.007217805286428243,1.277783068225579,0.9928956774523823,0.008644330689241994,1.1804613057032993,0.975252907538877,0.007881822042243797,1.1777145598937304,0.8620708030390172,0.010716769162608565,1.243379649352702,0.8560630384760778,0.009413102514217786,1.261054099957088,0.8704126543350318,0.007525508335843983,1.207473340118798,0.7740369027166355,0.0051505114451104355,1.3453497323995807,0.9162553693267504,0.009202283756774692,1.1967114791099185,0.749888290960899,0.00877259066467198,1.222224526429284,0.9796211468164766
137.0002,-0.027457912852369523,5.279003707656353,0.8395471371126089,-0.025214172228709007,5.599070186937167,0.805970300874015,-0.027016051958444972,5.530554815990394,0.776741329995398,-0.02646100999872274,5.268946548366404,0.8872424302929512,-0.06301179471309477,5.732552428501716,0.7364558103696186,-0.023565020674695507,5.43992690161853,0.8909131257735913,-0.026031748439210654,5.548094009424028,0.7743299403387548,-0.025474449763880302,5.50697631756055,0.9069614947145203,-0.02758713288840328,5.274100735813929,0.7516983098281542,-0.02610988014308433,5.6619756281020095,0.8251095628002906,-0.027989931891047263,5.253398779566221,0.8137328769936266,-0.02553133840013727,5.105787053122775,0.8865017039483934,-0.027672757891077624,5.680688975229399,0.8282551563923894,-0.01978184570199819,5.522670505497167,0.7093130440665163,-0.01864697307833362,5.187258380738971,0.6787603725917053
137.9956,0.006820360944913221,1.5057501919563978,0.9590632416999224,0.007906013484587932,1.3456220504257805,0.8984736143807056,0.004770873364330032,1.5161116076613077,0.8649721443870667,0.006690515890221237,1.4670827312597312,0.5388376249679161,0.004935326774096398,1.901505140021068,0.007213410626844441,0.00310875304203447,1.4170027980611308,0.8214751827371958,0.00578560839541943,1.4880054923159878,0.8827779666761948,0.007730769186461736,1.4412985725704497,0.7827248811240525,0.004509641992305364,1.600753178200271,0.5411521062198376,0.008351245034120252,1.3997781851584965,0.8293045208188172,0.005204236412353277,1.7265359565588652,0.651521993956943,0.007305860292956911,1.5429093903461153,0.8941966899324628,0.0032710169984685555,1.5234274345333434,0.09230567932127365,0.008310447750622065,1.3501973900276927,0.8118328750495234,0.011163929824505576,1.358491057992775,0.5756037274617067
138.0039,0.8560003130423568,18.659295221268057,0.9907679516920272,0.9375750860679215,14.074379645706788,0.9834646399553487,0.9098587111694322,14.96050731775523,0.9907315448525534,0.8803579713054183,19.071050975843203,0.9967310250296431,0.9216524680566466,20.038670666482727,0.8278119114603846,0.9770693085207091,13.31989742978918,0.9807991853816775,0.9152312406084309,14.516214205358963,0.9896724276484259,0.8925711609048169,15.590354453297138,0.9857914434210889,0.861018692667725,19.01826144466403,0.9897417976750861,0.9015327146448836,14.791339189802184,0.9793327304735192,0.8477571556449441,18.608573006640373,0.986250500486779,0.8467267425036649,19.24413572569227,0.9937386816666868,0.972929324054573,13.75658056836949,0.9779571763462389,0.9452796583220855,13.355554872756201,0.9786818218361826,0.8873715476351586,16.15090468681863,0.9834668090530428
138.8601,0.0166204672128029,0.5377103346136692,0.8874476661747392,0.016072273705127992,0.4743626136537631,0.8290579954036318,0.013799384362504179,0.52960209134268,0.8724535602701523,0.015604216344305793,0.520001766268386,0.8618294255328017,0.01537168430660046,0.6573219933275378,0.39959785109056345,0.014821682170656096,0.45481130947916637,0.9105571032054907,0.014387858875256484,0.5379363235159889,0.8653718403593134,0.015822605487673932,0.49364664314225615,0.9016491799645473,0.016225889321811737,0.5214685025020801,0.8476166650102566,0.017641681723410248,0.46183001132180457,0.9229328632249636,0.015804589470911873,0.5818195814175724,0.8551967387676552,0.014883193231629496,0.6004566792703337,0.8783183130932426,0.017662155230484596,0.3837099635831557,0.9628196270875956,0.01528072137177243,0.45304526529550104,0.8815270653512431,0.014757741998271916,0.6329768025278238,0.787555020817643
140.0826,0.0564374979664729,4.0032510603567815,0.9971261636430366,0.05928037791697033,3.8427743445556395,0.9576982518213334,0.05978059472742716,3.765007076177663,0.9911155205590956,0.058551947255773555,4.035815633702544,0.9821452183674694,0.07234452790691494,3.787168110884444,0.9021154228915955,0.04961728278152922,4.229768555586565,0.9915393263723375,0.055124755300333096,3.9968057688530463,0.9955338767482834,0.05711571090741397,3.9808294025674984,0.9957574728234267,0.05733100262497489,4.078835487025049,0.9974272472239188,0.060297290591921224,3.98503547457641,0.9893626667188598,0.05485739790517619,4.174298377590966,0.9891574048260965,0.05959846561127746,4.060437166887011,0.9977414633616624,0.05401167584517549,4.0205894076566935,0.9858281775527953,0.0568242464693988,3.9624858830140126,0.9874134276475662,0.05031564455168962,4.03342844206581,0.970865591392434
141.092,0.003745032136863633,0.8799098612957911,0.7841521840806734,0.003488543201907092,0.878798656033553,0.7961249051480519,0.003186618291880012,0.9516620694163964,0.6330392921110253,0.002870636359233055,0.925862566883164,0.5160537076710217,0.015832099222185852,0.7093110481945883,0.6499572174706234,0.004850381321662216,0.9190317068794689,0.7542000666718508,0.0022687787801846365,0.9724809419918917,0.9365502543629179,0.004012042352990874,0.9121945941519659,0.8873393679434387,0.002567991797183587,0.9341796290758153,0.7763135520583884,0.0029698146595344994,0.90128495691175,0.7307814280378879,0.003980286042348042,0.9060457050143695,0.8615229472660553,0.0028294979348982086,0.9158154687206264,0.5657295343117539,0.0006343374491596624,1.0760338880331837,0.039448254403144034,0.006559580146615862,0.8766087227579038,0.9141339279462825,0.0026710608982512206,0.9330548473813245,0.6290737603664682
141.9666,0.04231687612331599,0.85649376540165,0.9412672115916986,0.03764566320670084,0.8383485366797461,0.9104279871521107,0.03645852773995413,0.8661827580193506,0.9257261075437894,0.03869892474634706,0.7860594277245778,0.95137106149555,0.028961604649936346,2.082401729054413,0.3025255209059329,0.035604956722789204,0.8024246715958563,0.9308227725500617,0.03598658023810156,0.8699078035685193,0.9222838634461993,0.0376696202179063,0.899847680370151,0.9185477260950654,0.040351807948088445,0.8575474684266089,0.9333176397933851,0.03844782697233166,0.727324502085773,0.9608306130226549,0.04230256867412458,0.9431813406529135,0.9187901312601776,0.04381208498720306,0.9097864193901706,0.9639549358426113,0.033471037276702004,0.8065126777788951,0.932760713277347,0.03584735070219746,0.8080859957829487,0.9486764769418886,0.042411864282175825,0.8572383183907506,0.9548991384914127
143.0039,-0.005470421816699884,4.071464652253142,0.8497015252257507,0.010532599783961497,3.8935467035543887,0.8057630719789034,0.002056627597551452,4.074462056698608,0.06574728906745742,0.004478224469699733,3.669918813333914,0.36131073063782293,-0.024405961968362668,4.518186626119784,0.1765951374549105,0.012767049607199536,4.083835874491584,0.7445541570527083,0.0017084046045600999,4.066312684364986,0.04509174769606761,-0.0004195381377786587,3.9232540178136337,0.002367919094093618,0.0006742014562328465,3.891080831270716,0.004512138449539904,0.004143604466956413,4.204267258802324,0.15770981938495066,-0.0022857106830987965,4.1637664621226955,0.26285749667639213,0.0007770189763954308,3.885962134867997,0.010305795383149352,0.005026335740646796,4.105510770896565,0.08017212822642561,0.0018195367236027709,4.299903170463015,0.03184251185321907,0.010326525954240552,3.552566863578877,0.6173214936618092
144.0301,0.004689425244148981,0.831197750184935,0.9066079563373358,0.0033525512414358362,0.8734043119156363,0.5451160327844562,0.003798202536809976,0.8213964941531011,0.7533210050387608,0.0047267017537779895,0.8500721514328817,0.8252473620085128,0.006889729138295406,0.8999711429052206,0.03994781633459987,0.0066422651061144805,0.7634435946743413,0.7477259936164125,0.001248275075603009,0.9244277703100588,0.5973405738109109,0.003524415645614432,0.879894762876598,0.7296013131524167,0.0041569405778638015,0.8500656623135535,0.804786373128983,0.0015009320228245508,0.9349883378424617,0.21675331836197298,0.0038322619059375316,0.8610665442441496,0.8329300329562903,0.0034566096177333417,0.9179497330128196,0.6369899896835765,0.005003864998872979,0.717550916286617,0.9451930532100684,0.005020182174439046,0.8335157053304014,0.821641823331774,0.0013868745689924592,0.9623860097864861,0.48369651293551674
145.0614,0.004659742740984575,1.7912288229682554,0.9665691633559306,0.0072291634250362105,1.70622499381593,0.9229465869029772,0.004326325785470368,1.8482187153970364,0.6680378629242655,0.00588448442513916,1.7030838953229275,0.7555804559422534,0.004131033865450076,1.63079957417497,0.02101087326166806,0.002142542410762825,1.9544760518306732,0.1563405022788854,0.0009373334469811668,1.9586310554819983,0.09557111892404047,0.0020709992047496946,1.8655045409451847,0.48016329775574274,0.0022914224551462523,1.7784350140065672,0.650262647144654,0.0016807420963458803,1.8842540178777911,0.1180398103874084,0.005176780250343695,1.8160841303646391,0.7842424637990182,0.004030012899349135,1.7684478874190999,0.9102097182224725,0.005688702441799942,1.8280394698327194,0.3040192172703292,0.003089171199619385,1.8350209900752632,0.7502437121811028,0.004446952693471006,1.8350913144749104,0.30098063326937396
145.0977,0.012047215112056489,0.33654812653363564,0.9808394010255199,0.010531733234266986,0.34145613532083996,0.9554016265621167,0.01266436582607011,0.30882021110426777,0.9811229382817798,0.01218737023302028,0.3412993525480676,0.9842695280435184,0.005636035712428144,0.4257169302297401,0.32333057175779,0.011237932435893484,0.32630599247637715,0.944655728418373,0.012653151040013931,0.28032122106769525,0.9781048404931852,0.011425812394080618,0.3276147886545582,0.9725873968742219,0.011962686644717604,0.3171211158490705,0.9925475858512249,0.013647871108576872,0.27424026392024664,0.9834283970691295,0.010590932145523516,0.35715828705683295,0.9693663837900539,0.011338066462879957,0.35087444586867894,0.9816059897204361,0.013140203266554129,0.2450042809361438,0.9719568265201102,0.012878612307997967,0.2728423124907418,0.9378929995136345,0.010570890376660052,0.37879540553710334,0.959666411973649
146.0453,0.02371112925459927,0.8926828404024476,0.9509285170317419,0.01971506441807124,0.9662672059903288,0.8467277226043183,0.020533064152310036,0.9271193973221257,0.9127604308213475,0.02055893904610879,0.8788341125606213,0.8364550170173911,0.02980635107855444,0.31262491689594396,0.4936231586957739,0.014399233791111368,0.948763208926345,0.7604680589268763,0.019772754121555613,0.919474498395082,0.8517844955077654,0.022531741945599253,0.859295701636702,0.8852958610714261,0.022574082264102995,0.8031658983275971,0.9568879496914575,0.021661053620825977,0.8977439849908504,0.8888834161362268,0.02519547285454464,0.8699213040346346,0.9501031673493577,0.025945176040550695,0.8200330383547894,0.9482298178476649,0.020601980064899026,0.898741836693866,0.8725311889339007,0.020346166215241032,0.955089265171197,0.8147472778170559,0.021597648265780995,0.9910171503153877,0.8366666743258331
146.9845,0.020362690557901443,1.3431223308381801,0.8546732142477427,0.015006056227438743,1.6389415999249015,0.7198447295157792,0.01761854507941232,1.5418839502331743,0.7740111163937107,0.020174266357428812,1.2683170006304516,0.9063360204979397,0.034168916244408334,0.5859822701767194,0.9067008908793092,0.017255619465841553,1.437676422606907,0.93498161990189,0.01641838419833897,1.5799287573060277,0.7758774362989953,0.018378834599902742,1.5116163372732776,0.9473653233263537,0.01661396189443495,1.4327633797208037,0.8407313045920213,0.019988600158426174,1.4289406287330118,0.8407865104941088,0.019825057738433998,1.3467122325108272,0.8911095009736509,0.021322384628183987,1.2471412462124898,0.9347337300429703,0.018130815952167974,1.3838834606411452,0.9535643273145036,0.02394301179656472,1.3522135125204766,0.9070947936997905,0.01931741414243703,1.3721554302930459,0.9145486541446477
147.0301,0.002098221953482566,2.2957629410642073,0.24299837288570136,0.0024794197779146013,2.3114553407114546,0.637287190494622,0.0020189776155913343,2.273495730514074,0.15382618028497252,0.0015952261531468179,2.389970489730735,0.32287545509491733,0.05174965629748385,1.5186887473116408,0.8781895898297762,0.004429441548483685,2.2107470751063283,0.7297449594523804,0.004155662025017706,2.260749417372719,0.6342653752337124,0.0024447534023706854,2.313918026718425,0.3767623123450218,-0.000298977436356065,2.390140636157428,0.011635334363462535,0.0036640418739243077,2.3126614228390725,0.3138212827543744,0.0011591444298760458,2.3925617738951837,0.5001569141415767,0.002327129796605428,2.346563645931088,0.42692510439180176,0.0029383644909537245,2.2750902829818864,0.28314042019553953,0.0016076722849088622,2.3417522372968755,0.20445404534208578,0.005960675742293523,2.177169582332777,0.8101888839245874
147.0661,0.12974858636155057,12.720975171672388,0.9051805952338601,0.1399963463255741,11.523815404725854,0.881920184813353,0.14338838232789733,11.78570733621866,0.904852177020646,0.12729960226313777,13.096385171097296,0.9557574422154661,0.18510760764379167,9.798512827949672,0.5120134122202362,0.15986713713751227,10.800297944201402,0.909934781930309,0.1478824466526207,11.457073821181815,0.9428024593220318,0.1435847457541383,11.733206075416575,0.9257214776244622,0.13428678284004236,12.72256635045694,0.9151721638574538,0.14694615864511956,11.539284669311275,0.9157465117679658,0.1292684463613068,12.761852013990376,0.9124157717853701,0.11665110944038258,12.714174466841481,0.9259632698241951,0.16098030023285695,10.931656687968301,0.9192111468110489,0.15477092439599252,10.773618719408407,0.9069781997668365,0.16265524040236973,10.381555160490564,0.9023232767759302
148.0377,0.006382203795198716,0.22424673257009584,0.9185404785294097,0.007133131088692356,0.20374359965487457,0.830264878569018,0.0070712011284489035,0.18774626833062838,0.9427868814417358,0.0062389704563981544,0.21366675200221433,0.8818787923382081,0.006818853801530093,0.1816455475964736,0.27182549936249367,0.007452853294902859,0.15314970677480774,0.9388573984836198,0.006711808215906858,0.2149247285928732,0.8834648066834178,0.006483935368251594,0.20972885806458774,0.9342901396607904,0.006984227409525982,0.1989089017640352,0.9588767684152966,0.007433397831849573,0.17496502810603748,0.9583021854669012,0.006776573504688083,0.22216021153291657,0.9446669980513367,0.007533226419502821,0.22089425048151476,0.9410290426715004,0.0054240988538016895,0.25847514347215805,0.7355243010226418,0.006564240347055574,0.20482070358299848,0.9100128996248886,0.00731782219573469,0.20178079296840395,0.875551147806348
148.9643,-0.0006557026597456485,2.391894593268649,0.05308241976018746,0.0028348955660143366,2.2967272719366942,0.7776433530405968,-0.0020709979597799497,2.500472834398909,0.12322825452337949,-0.0008761439677338657,2.3721365801444665,0.10869706906167997,-0.04230528548710986,4.109065793965572,0.605950721236856,0.004854349526706776,2.3496397760893557,0.34788322718646536,0.0018607935856457803,2.4205669762319557,0.09416878139505991,0.001540650098768562,2.3641990195587743,0.09534372173878458,0.0009496602320683555,2.3613709858416914,0.1409732486940114,0.0006569666879467711,2.4405683497289767,0.01162535222754213,0.001305966752509245,2.330459665570268,0.09507413676124987,0.0019229294740304706,2.297214120149264,0.35327313897067436,0.0017735780911704332,2.3781476140437614,0.02280698886660726,0.0022264523188695933,2.413771621735456,0.32953369172191027,0.00649047516166091,2.093217059114313,0.8828711435173606
149.0009,-0.001725675948011146,1.5929349638269004,0.38553093518878334,0.001363134146938772,1.4508737397536735,0.3877129968174755,0.0023695928982181732,1.4737075641955337,0.3649548424372162,0.002041815920191122,1.4061788655109955,0.5816522613416616,0.007055578210663466,1.36742824366402,0.09610607415461969,0.002595349062472194,1.452840184534071,0.20556113938204446,0.0019452498651531451,1.5001610111300074,0.26422718165089065,0.0012331018478245023,1.5008841582352752,0.035808777056865915,0.0011530481787745575,1.466457592949554,0.12656589530981022,0.000864577611805221,1.5503344345627519,0.02085891086409497,0.0024299610547870486,1.5154160318392094,0.7959371165414608,-0.0014599604593448325,1.5691688329723577,0.2072046991565577,-0.0002777320391354334,1.5779073258866867,0.010916242953158961,-0.00011438555056525246,1.519564730628478,0.0012118867813214473,0.0009159228521078569,1.5226685220821896,0.03491004481734561
149.0456,0.028003741326552405,4.234936939679079,0.917055164811373,0.028785558566484112,4.244916693307085,0.8912557463943123,0.02671851599638173,4.356500022892086,0.8964002913459496,0.023906679429807908,4.6472200348609904,0.9172589902245419,0.0354032275856976,3.761264665662524,0.40060257690101797,0.028788567548889782,4.262051879453338,0.8806264613803141,0.028257041425015957,4.2177700926541,0.8897799019582923,0.025534994157565886,4.274023217995961,0.9272003241352478,0.02260616965254621,4.4794270627364545,0.9202127107161401,0.026026362762351003,4.383680011305658,0.8608451621193901,0.025283256657615577,4.200083566953609,0.9778351098828669,0.02539628266008184,4.070240358804734,0.8924523413626929,0.03337492259547748,4.170147489561208,0.8871050260706826,0.028108590185907955,4.263402547013063,0.9344800642154795,0.028583201218937048,3.9420356811899575,0.7002580928069606
150.9799,0.021914729215320634,2.4512294517989957,0.9018101746269345,0.032344202815924,2.3339282527220524,0.9728429400779639,0.029038668816136128,2.404582710211842,0.8906709153467082,0.019637452821070094,2.594258736653228,0.804816798736498,0.03385596885880038,2.6075261412244046,0.316931913339341,0.03553206286901542,2.197545681328255,0.9427789010285781,0.028149533095347817,2.4937860306671134,0.8850950161633416,0.02677289474738583,2.474695999882443,0.8729984136454759,0.025030981529518367,2.509852868927252,0.8451836162698699,0.02899904920475618,2.487049458568155,0.9184436978627613,0.018514602142688373,2.4990960790842247,0.8981806311685365,0.02109613074233067,2.4364013490329444,0.9660292011017519,0.03258836972928125,2.2817851191252694,0.9389488635121558,0.03156730342567244,2.319038273948509,0.9325700749750174,0.026343700533531942,2.3845053821175313,0.9777522745792969
151.0162,0.03851044340260029,2.5704376407755922,0.9596082280953896,0.042309818881088576,2.100503669344418,0.9464208938210217,0.03457004675717563,2.4004183711017433,0.988300625580086,0.0353867684939634,2.4354552785694175,0.9821589543777587,0.07599874300663421,2.1928165735258838,0.6211868514891076,0.041602126558624455,2.200571859651925,0.9396128482634902,0.0377395234984818,2.327957751505539,0.9843046344467887,0.03658061905808899,2.3595405085797685,0.9522211871753935,0.0369791949222394,2.4583500626659855,0.9726280350149186,0.04117154245943378,2.1918772009092264,0.9614434330115967,0.0387915461036468,2.7750182685614426,0.9399884379295113,0.03874208541785653,2.5930377120987416,0.9867566202415493,0.041137550974398036,2.141344867901018,0.8909960582801315,0.042886671945527824,2.081561519679877,0.9701444640727214,0.04168232988817747,2.4053762937056193,0.9502659137166296
151.0607,0.0014220324174942457,2.5742077696314314,0.0670937162018942,0.0037304395756733596,2.4810752577383277,0.5155238354729098,0.0024463212311849184,2.6388637099485965,0.3464554087322135,-0.000624365548827607,2.691398530163348,0.008132521066167575,0.00186025037277723,2.3098793610587616,0.0018092590994929214,0.003522183843926533,2.5266834907949023,0.2951070275487727,0.00515398008947432,2.4580771255686615,0.8522401655263608,0.003805763618291137,2.555619853345143,0.8146905419375713,0.004427665431564827,2.518929441659845,0.4481578224478724,0.002633028184733928,2.6312823212334293,0.3148514330531964,0.0030822085486325195,2.548590283131076,0.4228455753227428,0.0013757187138972245,2.486658767442925,0.07658532422121611,0.0061979055462488076,2.353659526643209,0.8135481036902124,0.003511027268471335,2.4355949820650964,0.18255175317565997,0.009612095811919236,2.25490296611612,0.7355469123926851
152.0641,0.008974983370487268,2.2044156902373753,0.9484051707300567,0.013031644737784735,1.8605913456092313,0.9706049841801263,0.00998892944084329,1.9097229006612024,0.8313903444080725,0.011816441301606929,2.095589368928787,0.9602788005695782,0.056312671793416286,1.2740086955838985,0.8969243285033976,0.015411202746377839,1.8633214588158196,0.9881016279077492,0.010045511355077953,1.9288260032122844,0.9989919498657461,0.011564608367713456,1.976843138003953,0.9645187447153243,0.0095656831586624,2.1740665147157494,0.9654817193067037,0.008912687418256217,1.9766250552730993,0.9665208880842647,0.008853532929640856,2.243413082866074,0.9472796989199078,0.010238757989237948,2.17715560796849,0.887139917618302,0.00861726679998882,1.9267200435023457,0.6829465691495491,0.010395699365160398,1.9105616294522085,0.9503836405730534,0.013961133840961842,1.9603382591531526,0.860664388804065
152.8913,0.014432265763956507,1.3052421327393542,0.930752510289719,0.011339159643282562,1.1319713236484201,0.9409375578229033,0.013553585721724208,1.1377788391644654,0.9363407395537733,0.011151564089161202,1.3046500110948276,0.8523585433540783,0.01428711176644997,1.2355625058471051,0.6520415890089696,0.01590236221483487,0.9187654797582596,0.8597295239235698,0.012683387735560936,1.1821140532300243,0.9813325958098028,0.01547573587504246,1.1085619806551528,0.9682501894437725,0.013170108420315303,1.2512272835582576,0.8848826699826389,0.012349662430635181,1.1476796237271585,0.8758747615915797,0.013576349740905979,1.3231453685890864,0.9481813097424298,0.01136621813744047,1.3150501689027398,0.9389938811795745,0.012700241569890178,1.0690954537079986,0.9330210124985578,0.010803282724665669,1.040430468692949,0.8851513498123088,0.01500169092232094,1.1452323382366476,0.8702197414456727
152.9953,0.01987423077832927,4.333676342345489,0.9254675402078556,0.022420200947236426,4.350666584500283,0.9815355469455986,0.021403140506528116,4.398247842164829,0.8816703807179762,0.01769647362246536,4.47569864721086,0.8569392280972787,0.06027712095120931,2.7080184342863856,0.6814906767975996,0.022292141577690452,4.308975098230464,0.8511670066365504,0.018684476842722297,4.370720287206087,0.8305937186855108,0.02391143917056683,4.193100740628729,0.8913612090938888,0.021053144589186088,4.236019784376545,0.9587629217241034,0.025138922417700413,4.285593438160812,0.9146598823425413,0.019571452948331323,4.3817848306074305,0.9546347933681624,0.02028497877209709,4.171617996824825,0.8325905591833459,0.01960374635837592,4.516688670282065,0.7635197488462824,0.023856992470318115,4.295814306303168,0.8957361449172854,0.03130395930710656,3.813529831521392,0.8064047171398211
153.9991,0.035972059396213826,1.9652370393362641,0.9566084444117655,0.03610793420329158,1.7371082532251507,0.9779502955929547,0.033979634229492704,1.8676884683516202,0.9408109303407671,0.03327126525014024,2.042450015594564,0.9821208123763565,0.06415593379082499,1.0056898126409919,0.9423539725338395,0.03642692023927606,1.6507532720022808,0.9608592576224468,0.03627070351249576,1.7620901356466803,0.983645479613784,0.03657584974677959,1.8083155893699856,0.962599741966271,0.03493097603452634,1.9970478582682263,0.991302867343133,0.03410428859071444,1.8236387433162147,0.9207374873719705,0.0307661959313437,2.1159100487172093,0.9407892905782181,0.03249431302250796,2.1234017622981067,0.9681488069546574,0.03224699122512425,1.8228581350882038,0.964946810656272,0.03688774125824008,1.5541927253553278,0.9543771732645111,0.03705373534418557,1.8176295928427075,0.9436125766975906
154.888,-0.003984485874816977,1.3595223824877787,0.5812829396948513,-0.004009302558248811,1.3841324229421954,0.3066597671653021,-0.00226521228062651,1.374928812646197,0.3899349376997012,-0.0023649689598082466,1.4205848853497414,0.3859340688342334,-0.0216477242858988,1.9928518874442642,0.5711222609391454,-0.002654108063543654,1.4439454524837114,0.08279172327836959,-0.0015055866344444785,1.3363074178413676,0.07207944206261974,-0.0013559210265422076,1.3714304838455464,0.07846529937259972,-0.003335422920732544,1.4106033706206318,0.9007722596192912,-0.005449011291802229,1.397551808523281,0.6049240028989704,-0.006237498718748766,1.4135655315484756,0.6851472420799605,-0.00365838113084641,1.3946999677653302,0.7080999424917306,-0.0016467152290468375,1.481332877138343,0.18056053068118216,-0.002495381219725441,1.3874425602892377,0.6671276972924443,0.0003086402348185549,1.2500375668701553,0.03138909740405593
154.9995,0.0035285461853645957,1.255650848035201,0.5548897941995131,0.007240625938727599,1.1510964593824287,0.8688812252885143,0.0058770867544421694,1.116239499537733,0.8140611539376698,0.004032889812321907,1.2292550635361568,0.3052647504685957,0.025943073387879725,0.6331387990488324,0.4157674438808988,0.004775168986786954,1.1967895108772204,0.1539658572785757,0.0028686583773764097,1.3017539690312683,0.34279322023693315,0.005454572748267544,1.160565158976174,0.5581884707687228,0.0026168537686764737,1.3455565582047389,0.3258788341341283,0.0018320329156579082,1.243405074690515,0.04632586553248863,0.0044591943893316595,1.1998745360944203,0.46193867370424424,0.007054733580135576,1.1392222315096983,0.6023794247062844,0.0027076452737303533,1.234615233387852,0.32049556680206714,0.00214245615651153,1.22182827584955,0.1564282415260555,0.006215978496453426,1.1474368161360722,0.7997102707677591
155.0111,0.09738542541731726,9.914491712280125,0.8998012477072752,0.10512600421497731,8.120570427261914,0.8610633120307677,0.09802380707909868,8.956275620840284,0.8586631118293856,0.10596298189886291,9.205554626636161,0.8413219802341315,0.0462460559778365,10.345934829252753,0.18085074872785878,0.11193269878817953,7.1926881731886185,0.8985767076568669,0.08687096591255625,9.499681531884903,0.8161300350277005,0.0928609453678386,9.59633582269731,0.8453873769092439,0.09786097189044542,9.483204841953471,0.8474089851208897,0.09732268004782002,8.719621387947308,0.8722208103973933,0.09145227050251706,10.761072426588727,0.8201477108988328,0.0962038665463086,10.112157046923581,0.9464845695745285,0.1014690798783048,7.288793429501588,0.8792751969859511,0.10139168651586011,7.832407732352913,0.8154906526192712,0.1000580573483062,9.762644884360792,0.8284320026925358
