Constructing delaunay graphs for 5 samples...
Training on cuda:0...

  0%|          | 0/400 [00:00<?, ?it/s]
Loss: 8.633 step time=1129.835s:   0%|          | 0/400 [18:49<?, ?it/s]
Loss: 8.633 step time=1129.835s:   0%|          | 0/400 [18:49<?, ?it/s]
Loss: -229.494 step time=1.078s:   6%|▌         | 22/400 [19:13<07:58,  1.27s/it]
Loss: -229.494 step time=1.078s:   6%|▌         | 22/400 [19:13<07:58,  1.27s/it]
Loss: -229.494 step time=1.078s:   6%|▌         | 23/400 [19:13<07:35,  1.21s/it]
Loss: -154.732 step time=1.076s:   6%|▌         | 23/400 [19:14<07:35,  1.21s/it]
Loss: -154.732 step time=1.076s:   6%|▌         | 23/400 [19:14<07:35,  1.21s/it]
Loss: -154.732 step time=1.076s:   6%|▌         | 24/400 [19:14<07:19,  1.17s/it]
Loss: -162.643 step time=1.077s:   6%|▌         | 24/400 [19:15<07:19,  1.17s/it]
Loss: -162.643 step time=1.077s:   6%|▌         | 24/400 [19:15<07:19,  1.17s/it]
Loss: -162.643 step time=1.077s:   6%|▋         | 25/400 [19:15<07:08,  1.14s/it]
Loss: -198.044 step time=1.077s:   6%|▋         | 25/400 [19:16<07:08,  1.14s/it]
Loss: -198.044 step time=1.077s:   6%|▋         | 25/400 [19:16<07:08,  1.14s/it]
Loss: -198.044 step time=1.077s:   6%|▋         | 26/400 [19:16<06:59,  1.12s/it]
Loss: -225.915 step time=1.076s:   6%|▋         | 26/400 [19:17<06:59,  1.12s/it]
Loss: -225.915 step time=1.076s:   6%|▋         | 26/400 [19:17<06:59,  1.12s/it]
Loss: -225.915 step time=1.076s:   7%|▋         | 27/400 [19:17<06:53,  1.11s/it]
Loss: -223.592 step time=1.076s:   7%|▋         | 27/400 [19:18<06:53,  1.11s/it]
Loss: -223.592 step time=1.076s:   7%|▋         | 27/400 [19:18<06:53,  1.11s/it]
Loss: -223.592 step time=1.076s:   7%|▋         | 28/400 [19:18<06:48,  1.10s/it]
Loss: -207.610 step time=1.076s:   7%|▋         | 28/400 [19:19<06:48,  1.10s/it]
Loss: -207.610 step time=1.076s:   7%|▋         | 28/400 [19:19<06:48,  1.10s/it]
Loss: -207.610 step time=1.076s:   7%|▋         | 29/400 [19:19<06:45,  1.09s/it]
Loss: -189.162 step time=1.077s:   7%|▋         | 29/400 [19:21<06:45,  1.09s/it]
Loss: -189.162 step time=1.077s:   7%|▋         | 29/400 [19:21<06:45,  1.09s/it]
Loss: -189.162 step time=1.077s:   8%|▊         | 30/400 [19:21<06:42,  1.09s/it]
Loss: -243.363 step time=1.077s:   8%|▊         | 30/400 [19:22<06:42,  1.09s/it]
Loss: -243.363 step time=1.077s:   8%|▊         | 30/400 [19:22<06:42,  1.09s/it]
Loss: -243.363 step time=1.077s:   8%|▊         | 31/400 [19:22<06:40,  1.08s/it]
Loss: -237.304 step time=1.077s:   8%|▊         | 31/400 [19:23<06:40,  1.08s/it]
Loss: -237.304 step time=1.077s:   8%|▊         | 31/400 [19:23<06:40,  1.08s/it]
Loss: -237.304 step time=1.077s:   8%|▊         | 32/400 [19:23<06:38,  1.08s/it]
Loss: -229.751 step time=1.077s:   8%|▊         | 32/400 [19:24<06:38,  1.08s/it]
Loss: -229.751 step time=1.077s:   8%|▊         | 32/400 [19:24<06:38,  1.08s/it]
Loss: -229.751 step time=1.077s:   8%|▊         | 33/400 [19:24<06:36,  1.08s/it]
Loss: -192.272 step time=1.075s:   8%|▊         | 33/400 [19:25<06:36,  1.08s/it]
Loss: -192.272 step time=1.075s:   8%|▊         | 33/400 [19:25<06:36,  1.08s/it]
Loss: -192.272 step time=1.075s:   8%|▊         | 34/400 [19:25<06:34,  1.08s/it]
Loss: -216.990 step time=1.077s:   8%|▊         | 34/400 [19:26<06:34,  1.08s/it]
Loss: -216.990 step time=1.077s:   8%|▊         | 34/400 [19:26<06:34,  1.08s/it]
Loss: -216.990 step time=1.077s:   9%|▉         | 35/400 [19:26<06:33,  1.08s/it]
Loss: -191.922 step time=1.076s:   9%|▉         | 35/400 [19:27<06:33,  1.08s/it]
Loss: -191.922 step time=1.076s:   9%|▉         | 35/400 [19:27<06:33,  1.08s/it]
Loss: -191.922 step time=1.076s:   9%|▉         | 36/400 [19:27<06:32,  1.08s/it]
Loss: -242.596 step time=1.075s:   9%|▉         | 36/400 [19:28<06:32,  1.08s/it]
Loss: -242.596 step time=1.075s:   9%|▉         | 36/400 [19:28<06:32,  1.08s/it]
Loss: -242.596 step time=1.075s:   9%|▉         | 37/400 [19:28<06:30,  1.08s/it]
Loss: -239.111 step time=1.076s:   9%|▉         | 37/400 [19:29<06:30,  1.08s/it]
Loss: -239.111 step time=1.076s:   9%|▉         | 37/400 [19:29<06:30,  1.08s/it]
Loss: -239.111 step time=1.076s:  10%|▉         | 38/400 [19:29<06:29,  1.08s/it]
Loss: -204.642 step time=1.075s:  10%|▉         | 38/400 [19:30<06:29,  1.08s/it]
Loss: -204.642 step time=1.075s:  10%|▉         | 38/400 [19:30<06:29,  1.08s/it]
Loss: -204.642 step time=1.075s:  10%|▉         | 39/400 [19:30<06:28,  1.08s/it]
Loss: -237.322 step time=1.077s:  10%|▉         | 39/400 [19:31<06:28,  1.08s/it]
Loss: -237.322 step time=1.077s:  10%|▉         | 39/400 [19:31<06:28,  1.08s/it]
Loss: -237.322 step time=1.077s:  10%|█         | 40/400 [19:31<06:27,  1.08s/it]
Loss: -230.481 step time=1.076s:  10%|█         | 40/400 [19:32<06:27,  1.08s/it]
Loss: -230.481 step time=1.076s:  10%|█         | 40/400 [19:32<06:27,  1.08s/it]
Loss: -230.481 step time=1.076s:  10%|█         | 41/400 [19:32<06:26,  1.08s/it]
Loss: -243.995 step time=1.076s:  10%|█         | 41/400 [19:33<06:26,  1.08s/it]
Loss: -243.995 step time=1.076s:  10%|█         | 41/400 [19:33<06:26,  1.08s/it]
Loss: -243.995 step time=1.076s:  10%|█         | 42/400 [19:33<06:25,  1.08s/it]
Loss: -264.852 step time=1.077s:  10%|█         | 42/400 [19:35<06:25,  1.08s/it]
Loss: -264.852 step time=1.077s:  10%|█         | 42/400 [19:35<06:25,  1.08s/it]
Loss: -264.852 step time=1.077s:  11%|█         | 43/400 [19:35<06:24,  1.08s/it]
Loss: -224.467 step time=1.076s:  11%|█         | 43/400 [19:36<06:24,  1.08s/it]
Loss: -224.467 step time=1.076s:  11%|█         | 43/400 [19:36<06:24,  1.08s/it]
Loss: -224.467 step time=1.076s:  11%|█         | 44/400 [19:36<06:23,  1.08s/it]
Loss: -189.585 step time=1.075s:  11%|█         | 44/400 [19:37<06:23,  1.08s/it]
Loss: -189.585 step time=1.075s:  11%|█         | 44/400 [19:37<06:23,  1.08s/it]
