feature_mz,scils_interval_half_width_da,search_half_width_da,01_peak_mz,01_peak_intensity,02_peak_mz,02_peak_intensity,03_peak_mz,03_peak_intensity,04_peak_mz,04_peak_intensity,05_peak_mz,05_peak_intensity,mean_peak_mz,mean_peak_intensity
140.0119,0.0028002379999919,0.001400119,140.01803832495864,6072.540804143447,140.01803832495864,6782.861632615187,140.01803832495864,6362.25784134777,140.01803832495864,6154.646769973653,140.01803832495864,5891.194479301208,140.01803832495864,6252.700305476253
140.0833,0.0028016660000105,0.001400833,140.0771383249606,5737.777618569522,140.0771383249606,5795.174907363221,140.0771383249606,5256.600348418776,140.0771383249606,5069.563894701994,140.0771383249606,4826.881488036905,140.0771383249606,5337.199651418084
140.9855,0.0028197100000114,0.001409855,140.99163832499096,282.40541815057753,140.99163832499096,287.9487754866765,140.99163832499096,266.345512004746,140.99163832499096,257.38523593246043,140.99163832499096,243.79904573843692,140.99163832499096,267.5767974625795
141.0186,0.0028203720000022,0.001410186,141.01243832499165,258.1678081106857,141.01243832499165,250.53715013781743,141.01243832499165,235.59782774557425,141.02473832499206,228.1454676442892,141.02473832499206,221.3720881096337,141.01243832499165,237.36967167985708
141.092,0.0028218399999957,0.00141092,141.08583832499409,148.2588938651978,141.08583832499409,170.63923893432155,141.08583832499409,172.8796857886635,141.08583832499409,176.7186741362199,141.08583832499409,178.57016940597947,141.08583832499409,169.41333242607644
141.9673,0.0028393460000018,0.001419673,141.96733832502335,82.98234154564705,141.96733832502335,90.8461632048992,141.96733832502335,92.3074721920742,141.96733832502335,93.49512927688772,141.96733832502335,94.0293823398973,141.96733832502335,90.7320977118811
142.0284,0.0028405680000105,0.0014202840000000002,142.03463832502558,1056.150550159692,142.03463832502558,1049.4248482198109,142.03463832502558,939.2865265547912,142.03463832502558,933.3702635726158,142.03463832502558,879.6822234957048,142.03463832502558,971.582882400523
143.0039,0.0028600779999977,0.0014300389999999997,143.01013832505797,62.77945196491862,143.00323832505774,96.83483721995734,143.00383832505776,115.40830703838456,143.00393832505776,126.94266385844054,143.00393832505776,138.54289474182204,143.00383832505776,108.0014928523248
143.0354,0.0028607079999858,0.001430354,143.041638325059,564.803872201861,143.041638325059,533.1111425221833,143.041638325059,509.1807326791992,143.041638325059,515.4764203389589,143.041638325059,510.5725366980644,143.041638325059,526.6289408880534
143.0475,0.002860950000013,0.001430475,143.0537383250594,904.3110501297008,143.0537383250594,833.514697041269,143.0537383250594,767.4036911934305,143.0537383250594,762.8155324870232,143.0537383250594,739.7593431952002,143.0537383250594,801.5608628093247
144.0063,0.002880126000008,0.001440063,144.00053832509084,324.2488618854071,144.00053832509084,331.89249622628154,144.00053832509084,309.7717447900564,144.00053832509084,295.9030940347883,144.00053832509084,285.05635234097235,144.00053832509084,309.3745098555011
144.0106,0.002880212000008,0.0014401060000000002,144.00433832509097,268.20893314813145,144.00433832509097,274.9353275212691,144.00433832509097,265.3277710844648,144.00433832509097,261.3399440844835,144.00433832509097,261.02144329514726,144.00433832509097,266.1666838266992
144.0308,0.0028806159999988,0.001440308,144.03703832509206,326.04774026639865,144.03703832509206,306.2307216310353,144.03703832509206,280.72341232440635,144.03703832509206,277.4030315642654,144.03703832509206,255.86302595131048,144.03703832509206,289.25358634748324
144.0661,0.0028813220000075,0.001440661,144.0598383250928,248.03949369826583,144.0598383250928,238.52868065554867,144.0598383250928,219.0918231824142,144.0598383250928,214.2752166389959,144.0598383250928,198.64026274891955,144.0598383250928,223.71509538482883
145.0614,0.0029012280000131,0.001450614,145.06143832512606,445.0471749315484,145.06143832512606,1242.243283870965,145.06143832512606,1610.8505841185065,145.06143832512606,1866.713814939619,145.06143832512606,2094.3443367790665,145.06143832512606,1451.839838927941
145.0984,0.0029019680000033,0.001450984,145.09763832512726,199.5357939023959,145.09763832512726,190.24260333612685,145.09693832512724,171.87034689546502,145.09203832512708,167.57880271953456,145.09203832512708,172.30013853855365,145.09763832512726,173.64558458558676
146.0461,0.0029209219999871,0.001460461,146.04533832515872,784.0037792943605,146.04533832515872,1052.7250220240803,146.04533832515872,1134.7018796025925,146.04533832515872,1168.5292308053845,146.04533832515872,1251.5393138070367,146.04533832515872,1078.2998451066908
146.0643,0.002921286000003,0.001460643,146.05793832515914,265.06813584171,146.05793832515914,371.55191859537456,146.05793832515914,414.36555362115,146.05793832515914,437.3022028049937,146.05793832515914,477.37099344836304,146.05793832515914,393.13176086231823
146.9845,0.0029396900000052,0.001469845,146.99093832519011,60.2689045640058,146.99093832519011,62.30226660772257,146.98593832518995,61.06498324056812,146.98593832518995,61.21754950884787,146.98593832518995,61.80041387913218,146.98673832518998,60.58166232513139
147.0293,0.002940585999994,0.0014702930000000001,147.02283832519117,106.43034657907752,147.0357383251916,112.90292302836156,147.03013832519142,113.99593071956942,147.03013832519142,116.76211088004462,147.03013832519142,121.79042027790152,147.0300383251914,113.51776421387581
147.0484,0.0029409679999901,0.001470484,147.0447383251919,106.2143621264051,147.04543832519192,120.64317725933178,147.04553832519193,118.98534530698826,147.04553832519193,119.60271874029009,147.04553832519193,121.3640453436777,147.04553832519193,117.33217008350807
147.0661,0.0029413219999981,0.001470661,147.0596383251924,68.23560491141512,147.0596383251924,75.76843386767713,147.0596383251924,75.97246525098578,147.0596383251924,77.06908332389152,147.0596383251924,78.3661440945793,147.0596383251924,75.08234628970976
148.0177,0.0029603540000096,0.0014801769999999998,148.01703832522418,108.99923819556946,148.01703832522418,107.75809755741074,148.01703832522418,102.58577026457162,148.01703832522418,103.61987682634604,148.01703832522418,102.61119235098514,148.01703832522418,105.1148350389766
148.0377,0.0029607539999859,0.001480377,148.0384383252249,81.30179852420827,148.0384383252249,81.73497186717624,148.0384383252249,78.33554686513381,148.0384383252249,79.0293223642528,148.0384383252249,79.74365613459744,148.0384383252249,80.02905915107371
148.0503,0.0029610059999925,0.001480503,148.04383832522507,78.23581998072076,148.04383832522507,79.85306120329162,148.04383832522507,76.70322925110167,148.04383832522507,76.64955656534615,148.04383832522507,76.77847495931928,148.04383832522507,77.6440283919559
148.0629,0.0029612579999991,0.0014806290000000002,148.05643832522549,69.2107054493844,148.05643832522549,73.81232134635454,148.05643832522549,71.81425103492299,148.05643832522549,71.07718807519271,148.05643832522549,70.33580065908698,148.05643832522549,71.25005331298833
148.9643,0.0029792859999986,0.0014896430000000001,148.96433832525562,77.01167846107694,148.96433832525562,92.24091950137635,148.96433832525562,97.00490779994348,148.96433832525562,102.60476039051632,148.96433832525562,106.75712291937282,148.96433832525562,95.12387781445719
149.0009,0.0029800179999881,0.001490009,149.00153832525686,118.97222173635694,149.00083832525684,142.01352775643804,149.00083832525684,148.7678324797737,149.00083832525684,152.66860543331316,149.00083832525684,156.4256537756118,149.00083832525684,143.75634497180175
149.0351,0.0029807020000021,0.0014903510000000002,149.03363832525793,254.6968770545808,149.03433832525795,243.64807587169375,149.03443832525795,231.58542416478227,149.03443832525795,223.2551510104322,149.03513832525798,216.42957878035216,149.03433832525795,233.77322909045492
149.0456,0.0029809119999982,0.001490456,149.0391383252581,227.3666189894708,149.0391383252581,224.4402862145353,149.0391383252581,214.80513530760783,149.0391383252581,209.4363273092933,149.0391383252581,205.13093147822767,149.0391383252581,216.235859859827
150.0415,0.0030008299999906,0.0015004150000000002,150.03493832529117,562.4186931214122,150.03493832529117,557.6592384904103,150.03493832529117,513.202668036941,150.03493832529117,490.1870112360596,150.03493832529117,463.6738327068142,150.03493832529117,517.4282887183274
150.9799,0.0030195980000087,0.001509799,150.97993832532254,689.5060081628448,150.97993832532254,808.0276903324485,150.97993832532254,830.7138672238626,150.97993832532254,849.9544726150434,150.97993832532254,850.864418081135,150.97993832532254,805.8132912830667
151.0162,0.0030203240000048,0.001510162,151.02283832532396,247.6193450368204,151.01693832532376,284.2798604131926,151.01623832532374,292.26774572883505,151.01623832532374,296.1947768861614,151.01623832532374,299.25221086600305,151.01693832532376,283.0977440673221
151.026,0.0030205200000069,0.0015102600000000002,151.03263832532429,646.1561347529656,151.03263832532429,649.548900228569,151.03263832532429,592.7606163820656,151.03263832532429,571.9309312670135,151.03263832532429,540.8671871205356,151.03263832532429,600.2527539502298
151.0607,0.0030212140000003,0.001510607,151.054138325325,431.9093675739642,151.054138325325,951.4547286228094,151.0599383253252,1128.155512367409,151.06073832532522,1364.1774307564033,151.06073832532522,1580.50552103137,151.0600383253252,1045.3486429777186
151.9881,0.003039761999986,0.001519881,151.98733832535598,623.6080192385306,151.98733832535598,644.4504228680235,151.98733832535598,630.7204332122843,151.98733832535598,633.8550257899503,151.98733832535598,615.4411173890891,151.98733832535598,629.6150036995755
152.0116,0.0030402319999894,0.001520116,152.00493832535656,153.5168423688907,152.00493832535656,148.31084017330147,152.00493832535656,151.08556664795736,152.00493832535656,153.26921532755478,152.00493832535656,157.4858422451299,152.00493832535656,152.73366135256686
152.0223,0.003040446,0.001520223,152.02893832535736,182.4837332529482,152.02893832535736,172.3614678877833,152.02893832535736,160.1639352004282,152.02893832535736,157.6093043902219,152.02893832535736,152.15564859756586,152.02893832535736,164.95481786578952
