group,mz,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
ctrl1,833.51812258925,0.9753833978681756,0.9783301162405668,0.9811429004894248,0.97148500100575,0.9639206049636132,0.9819176032807024,0.9804884143984612,0.9847844334120368,0.9715951236258472,0.959485279662172,0.9722161342141704,0.963192261870178,0.9779251486238236,0.9465512962311065,0.9851981641220144,0.9549941711904426,0.9842193904651538,0.982271258798712,0.9809354304679871,0.9686189770362732
ctrl2,88.040548830115,0.9377692515333794,0.9720582692007128,0.9706240457338376,0.972028754354044,0.976487077929884,0.9712377902974804,0.9714073582592648,0.9585286198177908,0.9944510367713106,0.9609818576765784,0.907524344596618,0.9684239168163806,0.9835590540327284,0.9678998581529932,0.960109923376398,0.9675950803088929,0.9415472764109348,0.9297880626622804,0.9714719577092328,0.962204774629258
ctrl2,132.03038978111,0.9412500038519356,0.9703971028144182,0.974097408540239,0.9672975482068836,0.9729772378868262,0.9643818366183708,0.968502555758004,0.9629720878718734,0.9927817408197946,0.9597197612284792,0.90165244011081,0.9633490632223196,0.9817430351987494,0.9739105263614636,0.9621962094722076,0.9623492049803866,0.9582909141176504,0.9447100966285156,0.9694814119302082,0.941389214168687
ctrl2,177.05702478979,0.9300763107765744,0.9863439773351116,0.9790999931100424,0.985952590276588,0.9727227882123008,0.986733438019676,0.9747213145512772,0.9867798991817752,0.989264586484924,0.9897857458909648,0.9878304782390032,0.9832642485340242,0.9453698368135632,0.9744271409219846,0.960193225030382,0.9758117744768732,0.9872469420534143,0.9880579809553168,0.9752836607241594,0.9806088369685289
ctrl2,249.07811049141,0.9204209151959244,0.9344786470420504,0.9201366569562336,0.9625810675412954,0.9372957569074558,0.9581854862757893,0.9429154461271266,0.9681145773136198,0.9726241600484477,0.9263337683297456,0.9774647461110852,0.944757817736916,0.9122707680711686,0.9678342485446176,0.9377701087741422,0.9656696194008816,0.9051543346259584,0.9807850327063168,0.925628939212204,0.9411766141875286
ctrl2,277.2172366366,0.9630441193467856,0.9885318524385376,0.978964281855004,0.9775875685115716,0.9668804282002098,0.9755282852960844,0.9812581184936336,0.9809955952919868,0.9946722567275544,0.9502985733927666,0.9498770210184534,0.9833911931961118,0.9864905869171428,0.986525233422142,0.9660682683333142,0.9712041511646984,0.975161057283382,0.9705657591704612,0.9693489299771518,0.9281272334564596
ctrl2,278.22118958497,0.9700138607379444,0.991927207053396,0.9846256382162456,0.9637573307932232,0.9836333799851112,0.9946776158932796,0.980980588833698,0.9964750667981044,0.9820308359291944,0.9321016729497468,0.9734252187401244,0.9900003550658082,0.9869212855200808,0.9921935622201216,0.98166270579105,0.9822788580414272,0.9817465929058494,0.995778005390165,0.981133223779026,0.9673902452314348
ctrl2,278.87159452296,0.9737207246664946,0.9645492024598178,0.9788364148357142,0.9413563777447516,0.9718074281561176,0.9782441135547144,0.9717339600112468,0.9606910421738044,0.9746990465668576,0.909484578739734,0.9722215899318832,0.9839479919493136,0.9808394734271384,0.9611080688966752,0.9847399523349294,0.9828022825077672,0.9278251387919668,0.9650876256789496,0.9644175863029368,0.9247827076997952
ctrl2,393.24039950066,0.9611410187832296,0.9925391518414848,0.9802547214387336,0.9407357035762904,0.971339563388211,0.9311208531162962,0.9637331405579128,0.989145365821095,0.940651403371879,0.9581691278471688,0.9831804327092464,0.9774150027699752,0.9802025215522264,0.9699529648039972,0.9753655543317002,0.9607282933865828,0.943416984946808,0.994001080933745,0.9600106384698988,0.972270165868486
ctrl2,421.07504256736,0.933438478825842,0.9877216591577112,0.9918260728812563,0.9783932765960826,0.98099113481075,0.9715533215202008,0.9925765075412885,0.981647198192018,0.9778869109519788,0.923040960251848,0.976821586279428,0.988283789383908,0.988994975993208,0.9879618810127684,0.9719067998074652,0.9918080916724588,0.9798818667926384,0.9849407105277252,0.986035270976609,0.9631270550357416
ctrl2,480.2736023738,0.9575886129137215,0.9809542686281308,0.9686177968494109,0.976432924146752,0.9761254629018944,0.9422400522029528,0.975777776942032,0.9753370986470076,0.9309903615355326,0.9772065753849628,0.9426418783302712,0.9657764383816362,0.9879158144644932,0.9759501589099648,0.9740937006814678,0.9756355649131612,0.9656680380392492,0.9835432297414948,0.965941667490873,0.9715445353012094
ctrl2,503.26451362708,0.9657548663186808,0.9844447109226638,0.985016664737553,0.9728487135524566,0.9916975920463738,0.9616890851908716,0.9934193249924358,0.9809886011940264,0.9442465212632308,0.9892858984502658,0.9697772158892756,0.9640667796143704,0.9824942080209148,0.9858941543717764,0.9753377711689304,0.9867900912782652,0.9592137335573786,0.9837956369113956,0.9844278557208852,0.9806344330632356
ctrl2,671.46415998698,0.968677263084036,0.9863602790128438,0.9771618979672456,0.9571229992109396,0.974100164966112,0.9399388958359016,0.9823160940987938,0.9843357762554436,0.9494655173306272,0.9637368469649942,0.9604237402122234,0.9630339724432656,0.986715990417058,0.9724925147119988,0.9672748309979164,0.9685068521968544,0.9465637651094242,0.9859626891977918,0.966860675617695,0.9649086581003032
ctrl2,672.46874873485,0.9638153515000194,0.9877878644582806,0.9725254303360686,0.9314263154223156,0.9790438068843276,0.9160563182748356,0.9825482534097342,0.9854135996158374,0.9336010063378998,0.9720479897701644,0.9926672227506302,0.942155556485158,0.9798042128762062,0.9728673081692296,0.9714257436193192,0.966967706205078,0.9463378093918468,0.9898308789360712,0.965076008915248,0.9738689365629865
ctrl2,714.50899386431,0.9608309042107906,0.9704575323188476,0.9633951601816052,0.9395092968224426,0.9694957951640868,0.9182441366092678,0.9693816677093164,0.9727643086534296,0.9289398237101294,0.960619800259116,0.9312037739491974,0.9401903855045532,0.9704962012904892,0.9604715833727848,0.9650700497330904,0.9642207113209914,0.932124175938028,0.9721424073226383,0.9770942126080034,0.9500315458215892
ctrl2,744.49456173459,0.9584286028459092,0.9821610101292148,0.9965462147918016,0.9721865026113524,0.9722020123055858,0.9643627562324482,0.987760644475493,0.9914019156422974,0.9155831997279328,0.9094484413208626,0.9392187249008698,0.9554683851607144,0.9705649411625694,0.9717214564923304,0.9702596654431084,0.9920092758459688,0.976520793191392,0.99395774540921,0.9895763978755368,0.9892110134148678
ctrl2,758.49827954296,0.9467581964813474,0.9824305619630006,0.9965894165581112,0.9764765543517782,0.9858430584351972,0.9762347177969456,0.9928889042294556,0.98006941388527,0.9833481676845404,0.9745154106366268,0.9876966378535674,0.9702897237108687,0.989951104610154,0.9806653770439446,0.9733185817258148,0.9925977754951634,0.9784195646859764,0.9803837139437752,0.9837742052931858,0.9615109856196682
